i,qV(1)/qC(0),Run 1 of 25,qV(1)/qC(0),Run 2 of 25,qV(1)/qC(0),Run 3 of 25,qV(1)/qC(0),Run 4 of 25,qV(1)/qC(0),Run 5 of 25,qV(1)/qC(0),Run 6 of 25,qV(1)/qC(0),Run 7 of 25,qV(1)/qC(0),Run 8 of 25,qV(1)/qC(0),Run 9 of 25,qV(1)/qC(0),Run 10 of 25,qV(1)/qC(0),Run 11 of 25,qV(1)/qC(0),Run 12 of 25,qV(1)/qC(0),Run 13 of 25,qV(1)/qC(0),Run 14 of 25,qV(1)/qC(0),Run 15 of 25,qV(1)/qC(0),Run 16 of 25,qV(1)/qC(0),Run 17 of 25,qV(1)/qC(0),Run 18 of 25,qV(1)/qC(0),Run 19 of 25,qV(1)/qC(0),Run 20 of 25,qV(1)/qC(0),Run 21 of 25,qV(1)/qC(0),Run 22 of 25,qV(1)/qC(0),Run 23 of 25,qV(1)/qC(0),Run 24 of 25,qV(1)/qC(0),Run 25 of 25
361,0,"Question{QuestionCommittee{λ=10311883087853/4398046511104, rank=6}}",0,"Question{QuestionCommittee{λ=71149490989/68719476736, rank=4}}",0,"Question{QuestionCommittee{λ=150570198368237/140737488355328, rank=1}}",0,"Question{QuestionCommittee{λ=1182893253591021/1125899906842624, rank=2}}",0,"Question{QuestionCommittee{λ=11244985127010285/9007199254740992, rank=7}}",0,"Question{QuestionCommittee{λ=174692642012004333/144115188075855872, rank=5}}",0,"Question{QuestionCommittee{λ=871271116063113197/576460752303423488, rank=5}}",0,"Question{QuestionCommittee{λ=3590736924639213/2251799813685248, rank=7}}",0,"Question{QuestionCommittee{λ=38528234651629/35184372088832, rank=3}}",0,"Question{QuestionCommittee{λ=5310426900332525/4503599627370496, rank=2}}",0,"Question{QuestionCommittee{λ=143385767405/137438953472, rank=3}}",0,"Question{QuestionCommittee{λ=23013365727213/17592186044416, rank=1}}",0,"Question{QuestionCommittee{λ=1168318603984877/1125899906842624, rank=7}}",0,"Question{QuestionCommittee{λ=148150492069869/140737488355328, rank=3}}",0,"Question{QuestionCommittee{λ=22561068387663853/18014398509481984, rank=5}}",0,"Question{QuestionCommittee{λ=2265536946157/1099511627776, rank=6}}",0,"Question{QuestionCommittee{λ=1580319089098733/1125899906842624, rank=4}}",0,"Question{QuestionCommittee{λ=145945320941/137438953472, rank=1}}",0,"Question{QuestionCommittee{λ=166428351266797/140737488355328, rank=5}}",0,"Question{QuestionCommittee{λ=11297853988845/8796093022208, rank=6}}",0,"Question{QuestionCommittee{λ=289552599789/274877906944, rank=3}}",0,"Question{QuestionCommittee{λ=1475235899373/1099511627776, rank=3}}",0,"Question{QuestionCommittee{λ=322623638081634285/288230376151711744, rank=1}}",0,"Question{QuestionCommittee{λ=9546620829677/8796093022208, rank=5}}",0,"Question{QuestionCommittee{λ=2276446384109/2199023255552, rank=3}}"
362,0,"Question{QuestionCommittee{λ=149473153603600365/72057594037927936, rank=5}}",0,"Question{QuestionCommittee{λ=142298981997/137438953472, rank=4}}",0,"Question{QuestionCommittee{λ=2029111719917/1099511627776, rank=6}}",0,"Question{QuestionCommittee{λ=66793916432365/35184372088832, rank=6}}",0,"Question{QuestionCommittee{λ=19749409709/17179869184, rank=5}}",0,"Question{QuestionCommittee{λ=50445253869/34359738368, rank=8}}",0,"Question{QuestionCommittee{λ=115962501869/68719476736, rank=1}}",0,"Question{QuestionCommittee{λ=2208175941613/2199023255552, rank=2}}",0,"Question{QuestionCommittee{λ=796912084461/549755813888, rank=8}}",0,"Question{QuestionCommittee{λ=691540003309/549755813888, rank=1}}",0,"Question{QuestionCommittee{λ=3516778536941/549755813888, rank=7}}",0,"Question{QuestionCommittee{λ=4495915716589/4398046511104, rank=3}}",0,"Question{QuestionCommittee{λ=25372392341485/17592186044416, rank=3}}",0,"Question{QuestionCommittee{λ=80015167455213/35184372088832, rank=6}}",0,"Question{QuestionCommittee{λ=284828177133/274877906944, rank=1}}",0,"Question{QuestionCommittee{λ=1155278961639405/562949953421312, rank=5}}",0,"Question{QuestionCommittee{λ=4469639299053/4398046511104, rank=6}}",0,"Question{QuestionCommittee{λ=2860230170605/1099511627776, rank=7}}",0,"Question{QuestionCommittee{λ=569639183581165/281474976710656, rank=7}}",0,"Question{QuestionCommittee{λ=10288693378023405/9007199254740992, rank=3}}",0,"Question{QuestionCommittee{λ=54177515832344557/36028797018963968, rank=5}}",0,"Question{QuestionCommittee{λ=24856984535021/17592186044416, rank=8}}",0,"Question{QuestionCommittee{λ=38796554371053/35184372088832, rank=4}}",0,"Question{QuestionCommittee{λ=9743854862317/8796093022208, rank=4}}",0,"Question{QuestionCommittee{λ=104600383913965/70368744177664, rank=8}}"
363,0,"Question{QuestionCommittee{λ=600763627716214765/576460752303423488, rank=4}}",0,"Question{QuestionCommittee{λ=213971075203053/140737488355328, rank=8}}",0,"Question{QuestionCommittee{λ=301140396736493/281474976710656, rank=1}}",0,"Question{QuestionCommittee{λ=40088129568749/35184372088832, rank=4}}",0,"Question{QuestionCommittee{λ=22489970254020589/18014398509481984, rank=7}}",0,"Question{QuestionCommittee{λ=754286753212268525/288230376151711744, rank=6}}",0,"Question{QuestionCommittee{λ=1711750989742061/1125899906842624, rank=3}}",0,"Question{QuestionCommittee{λ=510176243482605/281474976710656, rank=6}}",0,"Question{QuestionCommittee{λ=47012105322477/35184372088832, rank=1}}",0,"Question{QuestionCommittee{λ=36953745036148717/36028797018963968, rank=4}}",0,"Question{QuestionCommittee{λ=19179246518253/17592186044416, rank=5}}",0,"Question{QuestionCommittee{λ=19360991084525/17592186044416, rank=5}}",0,"Question{QuestionCommittee{λ=22452590029570029/18014398509481984, rank=8}}",0,"Question{QuestionCommittee{λ=11657850526892013/9007199254740992, rank=5}}",0,"Question{QuestionCommittee{λ=27228978893/17179869184, rank=2}}",0,"Question{QuestionCommittee{λ=1155715289841645/1125899906842624, rank=2}}",0,"Question{QuestionCommittee{λ=3160638178197485/2251799813685248, rank=4}}",0,"Question{QuestionCommittee{λ=291890641901/274877906944, rank=1}}",0,"Question{QuestionCommittee{λ=2488385144813/2199023255552, rank=4}}",0,"Question{QuestionCommittee{λ=567955501037/549755813888, rank=1}}",0,"Question{QuestionCommittee{λ=87960930222061/4398046511104, rank=8}}",0,"Question{QuestionCommittee{λ=49713969070061/35184372088832, rank=8}}",0,"Question{QuestionCommittee{λ=1338290543263725/1125899906842624, rank=7}}",0,"Question{QuestionCommittee{λ=333008455598061/281474976710656, rank=3}}",0,"Question{QuestionCommittee{λ=36176017326061/35184372088832, rank=1}}"
364,0,"Question{QuestionCommittee{λ=71476433715181/70368744177664, rank=1}}",0,"Question{QuestionCommittee{λ=427942150406125/281474976710656, rank=8}}",0,"Question{QuestionCommittee{λ=603050556260333/562949953421312, rank=2}}",0,"Question{QuestionCommittee{λ=4996667551725/4398046511104, rank=7}}",0,"Question{QuestionCommittee{λ=39498819437/34359738368, rank=5}}",0,"Question{QuestionCommittee{λ=349385284024008685/288230376151711744, rank=5}}",0,"Question{QuestionCommittee{λ=13611252547565/8796093022208, rank=6}}",0,"Question{QuestionCommittee{λ=19891950305261/17592186044416, rank=1}}",0,"Question{QuestionCommittee{λ=367529060204525/281474976710656, rank=6}}",0,"Question{QuestionCommittee{λ=19518865784813/17592186044416, rank=3}}",0,"Question{QuestionCommittee{λ=2341124997319229421/1152921504606846976, rank=8}}",0,"Question{QuestionCommittee{λ=8991831433197/8796093022208, rank=3}}",0,"Question{QuestionCommittee{λ=1135403161581/1099511627776, rank=2}}",0,"Question{QuestionCommittee{λ=296300984139757/281474976710656, rank=3}}",0,"Question{QuestionCommittee{λ=569656354285/549755813888, rank=1}}",0,"Question{QuestionCommittee{λ=2311430579683309/2251799813685248, rank=2}}",0,"Question{QuestionCommittee{λ=152385770093/137438953472, rank=1}}",0,"Question{QuestionCommittee{λ=5720460341229/2199023255552, rank=7}}",0,"Question{QuestionCommittee{λ=4976770289645/4398046511104, rank=4}}",0,"Question{QuestionCommittee{λ=42396832956940269/36028797018963968, rank=4}}",0,"Question{QuestionCommittee{λ=34746351895969773/9007199254740992, rank=7}}",0,"Question{QuestionCommittee{λ=35391802310637/35184372088832, rank=5}}",0,"Question{QuestionCommittee{λ=404368919625709/281474976710656, rank=3}}",0,"Question{QuestionCommittee{λ=20132469735405/17592186044416, rank=8}}",0,"Question{QuestionCommittee{λ=4552892768237/4398046511104, rank=3}}"
365,0,"Question{QuestionCommittee{λ=34575971117/34359738368, rank=2}}",0,"Question{QuestionCommittee{λ=284597964013/274877906944, rank=4}}",0,"Question{QuestionCommittee{λ=1357599940280301/1125899906842624, rank=4}}",0,"Question{QuestionCommittee{λ=6570587535179757/4503599627370496, rank=8}}",0,"Question{QuestionCommittee{λ=78997638893/68719476736, rank=5}}",0,"Question{QuestionCommittee{λ=503300825546733/281474976710656, rank=7}}",0,"Question{QuestionCommittee{λ=40939334238189/35184372088832, rank=2}}",0,"Question{QuestionCommittee{λ=7181473849278445/4503599627370496, rank=7}}",0,"Question{QuestionCommittee{λ=94024210644973/70368744177664, rank=1}}",0,"Question{QuestionCommittee{λ=10620853800665069/9007199254740992, rank=2}}",0,"Question{QuestionCommittee{λ=113363493322733/70368744177664, rank=6}}",0,"Question{QuestionCommittee{λ=46026731454445/35184372088832, rank=1}}",0,"Question{QuestionCommittee{λ=17816303910893/17592186044416, rank=1}}",0,"Question{QuestionCommittee{λ=5990635384813/2199023255552, rank=7}}",0,"Question{QuestionCommittee{λ=122792753758189/70368744177664, rank=6}}",0,"Question{QuestionCommittee{λ=2310557923278829/1125899906842624, rank=5}}",0,"Question{QuestionCommittee{λ=8939278598125/8796093022208, rank=6}}",0,"Question{QuestionCommittee{λ=211064323047423981/144115188075855872, rank=3}}",0,"Question{QuestionCommittee{λ=2336324616978413/2251799813685248, rank=2}}",0,"Question{QuestionCommittee{λ=2427560742879213/2251799813685248, rank=5}}",0,"Question{QuestionCommittee{λ=175921860444141/8796093022208, rank=8}}",0,"Question{QuestionCommittee{λ=61267779878893/35184372088832, rank=6}}",0,"Question{QuestionCommittee{λ=31852868173805/8796093022208, rank=5}}",0,"Question{QuestionCommittee{λ=19487709724653/17592186044416, rank=4}}",0,"Question{QuestionCommittee{λ=9105785536493/8796093022208, rank=3}}"
366,0,"Question{QuestionCommittee{λ=47710945050605/17592186044416, rank=8}}",0,"Question{QuestionCommittee{λ=855884300812269/562949953421312, rank=8}}",0,"Question{QuestionCommittee{λ=106901469003757/70368744177664, rank=8}}",0,"Question{QuestionCommittee{λ=2763626997741/2199023255552, rank=5}}",0,"Question{QuestionCommittee{λ=742243330162669/562949953421312, rank=1}}",0,"Question{QuestionCommittee{λ=100890507757/68719476736, rank=8}}",0,"Question{QuestionCommittee{λ=3423501979484141/2251799813685248, rank=3}}",0,"Question{QuestionCommittee{λ=217609528279021/70368744177664, rank=8}}",0,"Question{QuestionCommittee{λ=735058120409069/562949953421312, rank=6}}",0,"Question{QuestionCommittee{λ=395845933989869/281474976710656, rank=5}}",0,"Question{QuestionCommittee{λ=38358493036525/35184372088832, rank=5}}",0,"Question{QuestionCommittee{λ=36234997956589/35184372088832, rank=4}}",0,"Question{QuestionCommittee{λ=77721896878061/70368744177664, rank=5}}",0,"Question{QuestionCommittee{λ=23315701053784045/18014398509481984, rank=5}}",0,"Question{QuestionCommittee{λ=72591410355765229/72057594037927936, rank=3}}",0,"Question{QuestionCommittee{λ=4622861159366637/4503599627370496, rank=2}}",0,"Question{QuestionCommittee{λ=7415277254340509677/2305843009213693952, rank=8}}",0,"Question{QuestionCommittee{λ=11440920682477/4398046511104, rank=7}}",0,"Question{QuestionCommittee{λ=1139278367162349/562949953421312, rank=7}}",0,"Question{QuestionCommittee{λ=4855121485758445/4503599627370496, rank=5}}",0,"Question{QuestionCommittee{λ=579105199597/549755813888, rank=3}}",0,"Question{QuestionCommittee{λ=160150576519184365/72057594037927936, rank=7}}",0,"Question{QuestionCommittee{λ=63705736347629/17592186044416, rank=5}}",0,"Question{QuestionCommittee{λ=38975419449325/35184372088832, rank=4}}",0,"Question{QuestionCommittee{λ=209200767827949/140737488355328, rank=8}}"
367,0,"Question{QuestionCommittee{λ=1201527255432429549/1152921504606846976, rank=4}}",0,"Question{QuestionCommittee{λ=105026285404141/70368744177664, rank=3}}",0,"Question{QuestionCommittee{λ=4058223439853/2199023255552, rank=6}}",0,"Question{QuestionCommittee{λ=5527253995501/4398046511104, rank=5}}",0,"Question{QuestionCommittee{λ=157995277805/137438953472, rank=5}}",0,"Question{QuestionCommittee{λ=9870002848148750317/9223372036854775808, rank=2}}",0,"Question{QuestionCommittee{λ=231925003757/137438953472, rank=1}}",0,"Question{QuestionCommittee{λ=956737960941/274877906944, rank=5}}",0,"Question{QuestionCommittee{λ=77056469303277/70368744177664, rank=3}}",0,"Question{QuestionCommittee{λ=791691867979757/562949953421312, rank=5}}",0,"Question{QuestionCommittee{λ=226726986645485/140737488355328, rank=6}}",0,"Question{QuestionCommittee{λ=72469995913197/70368744177664, rank=4}}",0,"Question{QuestionCommittee{λ=50744784682989/35184372088832, rank=3}}",0,"Question{QuestionCommittee{λ=46631402107568109/36028797018963968, rank=5}}",0,"Question{QuestionCommittee{λ=3400323347513325/2251799813685248, rank=7}}",0,"Question{QuestionCommittee{λ=295149583466477/140737488355328, rank=3}}",0,"Question{QuestionCommittee{λ=2381086861293/2199023255552, rank=5}}",0,"Question{QuestionCommittee{λ=583781283821/549755813888, rank=1}}",0,"Question{QuestionCommittee{λ=38058341267668973/36028797018963968, rank=1}}",0,"Question{QuestionCommittee{λ=9710242971516909/9007199254740992, rank=5}}",0,"Question{QuestionCommittee{λ=108355031664689133/72057594037927936, rank=5}}",0,"Question{QuestionCommittee{λ=1663547785347053/1125899906842624, rank=1}}",0,"Question{QuestionCommittee{λ=1726896068589/1099511627776, rank=8}}",0,"Question{QuestionCommittee{λ=40264939470829/35184372088832, rank=8}}",0,"Question{QuestionCommittee{λ=1483113808877/1099511627776, rank=7}}"
368,0,"Question{QuestionCommittee{λ=74026212589/68719476736, rank=3}}",0,"Question{QuestionCommittee{λ=5288443366080493/4503599627370496, rank=2}}",0,"Question{QuestionCommittee{λ=568340793262061/562949953421312, rank=5}}",0,"Question{QuestionCommittee{λ=13141175070359533/9007199254740992, rank=8}}",0,"Question{QuestionCommittee{λ=288290830024685/281474976710656, rank=2}}",0,"Question{QuestionCommittee{λ=698770568048017389/576460752303423488, rank=5}}",0,"Question{QuestionCommittee{λ=81878668476397/70368744177664, rank=2}}",0,"Question{QuestionCommittee{λ=39783900610541/35184372088832, rank=1}}",0,"Question{QuestionCommittee{λ=154112938606573/140737488355328, rank=3}}",0,"Question{QuestionCommittee{λ=39037731569645/35184372088832, rank=3}}",0,"Question{QuestionCommittee{λ=4682249994638458861/2305843009213693952, rank=8}}",0,"Question{QuestionCommittee{λ=17983662866413/17592186044416, rank=3}}",0,"Question{QuestionCommittee{λ=35632607821805/35184372088832, rank=1}}",0,"Question{QuestionCommittee{λ=93262804215136237/72057594037927936, rank=5}}",0,"Question{QuestionCommittee{λ=6800646695026669/4503599627370496, rank=7}}",0,"Question{QuestionCommittee{λ=9245722318733293/9007199254740992, rank=2}}",0,"Question{QuestionCommittee{λ=72108654765/68719476736, rank=7}}",0,"Question{QuestionCommittee{λ=1167562567661/1099511627776, rank=1}}",0,"Question{QuestionCommittee{λ=20430999901/17179869184, rank=3}}",0,"Question{QuestionCommittee{λ=412348337618925/281474976710656, rank=8}}",0,"Question{QuestionCommittee{λ=9141913772013/8796093022208, rank=6}}",0,"Question{QuestionCommittee{λ=10137249267693/8796093022208, rank=2}}",0,"Question{QuestionCommittee{λ=841209826285/549755813888, rank=6}}",0,"Question{QuestionCommittee{λ=9046359634083821/9007199254740992, rank=2}}",0,"Question{QuestionCommittee{λ=1275257974423533/1125899906842624, rank=2}}"
369,0,"Question{QuestionCommittee{λ=2403054510864859117/2305843009213693952, rank=4}}",0,"Question{QuestionCommittee{λ=569195928045/549755813888, rank=4}}",0,"Question{QuestionCommittee{λ=2715199880560621/2251799813685248, rank=4}}",0,"Question{QuestionCommittee{λ=10924096135149/8796093022208, rank=3}}",0,"Question{QuestionCommittee{λ=44979940508041197/36028797018963968, rank=7}}",0,"Question{QuestionCommittee{λ=794154391021/549755813888, rank=3}}",0,"Question{QuestionCommittee{λ=463850007533/274877906944, rank=1}}",0,"Question{QuestionCommittee{λ=4665313048133613/4503599627370496, rank=4}}",0,"Question{QuestionCommittee{λ=308225877213165/281474976710656, rank=3}}",0,"Question{QuestionCommittee{λ=1130034900973/1099511627776, rank=7}}",0,"Question{QuestionCommittee{λ=9364499989276917741/4611686018427387904, rank=8}}",0,"Question{QuestionCommittee{λ=144939991826413/140737488355328, rank=4}}",0,"Question{QuestionCommittee{λ=44905180059140077/36028797018963968, rank=8}}",0,"Question{QuestionCommittee{λ=185752937037805/140737488355328, rank=2}}",0,"Question{QuestionCommittee{λ=245585507516397/140737488355328, rank=6}}",0,"Question{QuestionCommittee{λ=590299166932973/281474976710656, rank=3}}",0,"Question{QuestionCommittee{λ=4762173722605/4398046511104, rank=5}}",0,"Question{QuestionCommittee{λ=2335125135341/2199023255552, rank=1}}",0,"Question{QuestionCommittee{λ=4672649233956845/4503599627370496, rank=2}}",0,"Question{QuestionCommittee{λ=20577386756046829/18014398509481984, rank=3}}",0,"Question{QuestionCommittee{λ=351843720888301/17592186044416, rank=8}}",0,"Question{QuestionCommittee{λ=122535559757805/70368744177664, rank=6}}",0,"Question{QuestionCommittee{λ=1682419652589/1099511627776, rank=6}}",0,"Question{QuestionCommittee{λ=8765402157/8589934592, rank=6}}",0,"Question{QuestionCommittee{λ=316492395839469/140737488355328, rank=6}}"
370,0,"Question{QuestionCommittee{λ=298946307207200749/144115188075855872, rank=5}}",0,"Question{QuestionCommittee{λ=1711768601624557/1125899906842624, rank=8}}",0,"Question{QuestionCommittee{λ=177678061805/137438953472, rank=3}}",0,"Question{QuestionCommittee{λ=21848192270317/17592186044416, rank=3}}",0,"Question{QuestionCommittee{λ=16152601531777005/9007199254740992, rank=8}}",0,"Question{QuestionCommittee{λ=19740005696297500653/18446744073709551616, rank=2}}",0,"Question{QuestionCommittee{λ=927700015085/549755813888, rank=1}}",0,"Question{QuestionCommittee{λ=79567801221101/70368744177664, rank=1}}",0,"Question{QuestionCommittee{λ=2396614354272237/2251799813685248, rank=4}}",0,"Question{QuestionCommittee{λ=1383080006637/1099511627776, rank=1}}",0,"Question{QuestionCommittee{λ=6248923185133/4398046511104, rank=4}}",0,"Question{QuestionCommittee{λ=92053462908909/70368744177664, rank=1}}",0,"Question{QuestionCommittee{λ=290845569056749/281474976710656, rank=6}}",0,"Question{QuestionCommittee{λ=11981270769645/4398046511104, rank=7}}",0,"Question{QuestionCommittee{λ=145182820711530477/144115188075855872, rank=3}}",0,"Question{QuestionCommittee{λ=4621115846557677/2251799813685248, rank=5}}",0,"Question{QuestionCommittee{λ=144217309549/137438953472, rank=7}}",0,"Question{QuestionCommittee{λ=743801650157/549755813888, rank=2}}",0,"Question{QuestionCommittee{λ=9345298467913709/9007199254740992, rank=2}}",0,"Question{QuestionCommittee{λ=824696675237869/562949953421312, rank=8}}",0,"Question{QuestionCommittee{λ=85080601853933/70368744177664, rank=1}}",0,"Question{QuestionCommittee{λ=20274498535405/17592186044416, rank=2}}",0,"Question{QuestionCommittee{λ=645247276163268589/576460752303423488, rank=1}}",0,"Question{QuestionCommittee{λ=666016911196141/562949953421312, rank=3}}",0,"Question{QuestionCommittee{λ=418401535655917/281474976710656, rank=8}}"
371,0,"Question{QuestionCommittee{λ=142952867430381/140737488355328, rank=1}}",0,"Question{QuestionCommittee{λ=3423537203249133/2251799813685248, rank=8}}",0,"Question{QuestionCommittee{λ=1206101112520685/1125899906842624, rank=2}}",0,"Question{QuestionCommittee{λ=9993335103469/8796093022208, rank=7}}",0,"Question{QuestionCommittee{λ=32305203063554029/18014398509481984, rank=8}}",0,"Question{QuestionCommittee{λ=1006601651093485/562949953421312, rank=7}}",0,"Question{QuestionCommittee{λ=4955928105/4294967296, rank=7}}",0,"Question{QuestionCommittee{λ=1913475921901/549755813888, rank=5}}",0,"Question{QuestionCommittee{λ=4793228708544493/4503599627370496, rank=4}}",0,"Question{QuestionCommittee{λ=4430899834861/4398046511104, rank=6}}",0,"Question{QuestionCommittee{λ=76716986073069/70368744177664, rank=5}}",0,"Question{QuestionCommittee{λ=38721982169069/35184372088832, rank=5}}",0,"Question{QuestionCommittee{λ=2270806323181/2199023255552, rank=2}}",0,"Question{QuestionCommittee{λ=186525608430272493/144115188075855872, rank=5}}",0,"Question{QuestionCommittee{λ=890749199341/549755813888, rank=8}}",0,"Question{QuestionCommittee{λ=110174848810989/35184372088832, rank=7}}",0,"Question{QuestionCommittee{λ=17878557196269/17592186044416, rank=6}}",0,"Question{QuestionCommittee{λ=117541968740333/35184372088832, rank=6}}",0,"Question{QuestionCommittee{λ=40861999821/34359738368, rank=3}}",0,"Question{QuestionCommittee{λ=22595707977709/17592186044416, rank=6}}",0,"Question{QuestionCommittee{λ=1259581107863533/1125899906842624, rank=4}}",0,"Question{QuestionCommittee{λ=320301153038368749/144115188075855872, rank=7}}",0,"Question{QuestionCommittee{λ=127411472695277/35184372088832, rank=5}}",0,"Question{QuestionCommittee{λ=19093241659373/17592186044416, rank=5}}",0,"Question{QuestionCommittee{λ=836803071311853/562949953421312, rank=8}}"
372,0,"Question{QuestionCommittee{λ=95421890101229/35184372088832, rank=8}}",0,"Question{QuestionCommittee{λ=6847074406498285/4503599627370496, rank=8}}",0,"Question{QuestionCommittee{λ=5430399761121261/4503599627370496, rank=4}}",0,"Question{QuestionCommittee{λ=19986670206957/17592186044416, rank=7}}",0,"Question{QuestionCommittee{λ=576581660049389/562949953421312, rank=2}}",0,"Question{QuestionCommittee{λ=1397541136096034797/1152921504606846976, rank=5}}",0,"Question{QuestionCommittee{λ=1742542232126226413/1152921504606846976, rank=5}}",0,"Question{QuestionCommittee{λ=435219056558061/140737488355328, rank=8}}",0,"Question{QuestionCommittee{λ=188048421289965/140737488355328, rank=1}}",0,"Question{QuestionCommittee{λ=1583383735959533/1125899906842624, rank=5}}",0,"Question{QuestionCommittee{λ=12497846370285/8796093022208, rank=4}}",0,"Question{QuestionCommittee{λ=184106925817837/140737488355328, rank=1}}",0,"Question{QuestionCommittee{λ=2336637207969773/2251799813685248, rank=7}}",0,"Question{QuestionCommittee{λ=592601968279533/562949953421312, rank=3}}",0,"Question{QuestionCommittee{λ=491171015032813/281474976710656, rank=6}}",0,"Question{QuestionCommittee{λ=18491444637466605/18014398509481984, rank=2}}",0,"Question{QuestionCommittee{λ=35757114392557/35184372088832, rank=6}}",0,"Question{QuestionCommittee{λ=687452083693/549755813888, rank=5}}",0,"Question{QuestionCommittee{λ=2278556734324717/1125899906842624, rank=7}}",0,"Question{QuestionCommittee{λ=1649393350475757/1125899906842624, rank=8}}",0,"Question{QuestionCommittee{λ=703687441776621/35184372088832, rank=8}}",0,"Question{QuestionCommittee{λ=2950471798765/2199023255552, rank=3}}",0,"Question{QuestionCommittee{λ=254822945390573/70368744177664, rank=5}}",0,"Question{QuestionCommittee{λ=17530804333/17179869184, rank=6}}",0,"Question{QuestionCommittee{λ=18211571073005/17592186044416, rank=3}}"
373,0,"Question{QuestionCommittee{λ=190843780202477/70368744177664, rank=8}}",0,"Question{QuestionCommittee{λ=1138391856109/1099511627776, rank=4}}",0,"Question{QuestionCommittee{λ=8116446879725/4398046511104, rank=6}}",0,"Question{QuestionCommittee{λ=11054507991021/8796093022208, rank=5}}",0,"Question{QuestionCommittee{λ=320002840045/274877906944, rank=6}}",0,"Question{QuestionCommittee{λ=595471947/536870912, rank=1}}",0,"Question{QuestionCommittee{λ=3485084464252452845/2305843009213693952, rank=5}}",0,"Question{QuestionCommittee{λ=14362947698556909/9007199254740992, rank=7}}",0,"Question{QuestionCommittee{λ=9586457417089005/9007199254740992, rank=4}}",0,"Question{QuestionCommittee{λ=8861799669741/8796093022208, rank=6}}",0,"Question{QuestionCommittee{λ=77863084556269/70368744177664, rank=2}}",0,"Question{QuestionCommittee{λ=318606059765741/281474976710656, rank=8}}",0,"Question{QuestionCommittee{λ=581691138113517/562949953421312, rank=6}}",0,"Question{QuestionCommittee{λ=160030334910445/70368744177664, rank=6}}",0,"Question{QuestionCommittee{λ=13601293390053357/9007199254740992, rank=7}}",0,"Question{QuestionCommittee{λ=292973394264045/281474976710656, rank=4}}",0,"Question{QuestionCommittee{λ=38457578576936941/36028797018963968, rank=3}}",0,"Question{QuestionCommittee{λ=1268787843170285/562949953421312, rank=8}}",0,"Question{QuestionCommittee{λ=81723999661/68719476736, rank=3}}",0,"Question{QuestionCommittee{λ=41154773512093677/36028797018963968, rank=3}}",0,"Question{QuestionCommittee{λ=3801151778797/2199023255552, rank=2}}",0,"Question{QuestionCommittee{λ=3327095570694125/2251799813685248, rank=1}}",0,"Question{QuestionCommittee{λ=509645890781165/140737488355328, rank=5}}",0,"Question{QuestionCommittee{λ=35061608685/34359738368, rank=6}}",0,"Question{QuestionCommittee{λ=632984791678957/281474976710656, rank=6}}"
374,0,"Question{QuestionCommittee{λ=5851606046212077/1125899906842624, rank=7}}",0,"Question{QuestionCommittee{λ=51020198838253/35184372088832, rank=6}}",0,"Question{QuestionCommittee{λ=16232893759469/8796093022208, rank=6}}",0,"Question{QuestionCommittee{λ=80176259137517/70368744177664, rank=4}}",0,"Question{QuestionCommittee{λ=315990555629/274877906944, rank=5}}",0,"Question{QuestionCommittee{λ=1588308782061/1099511627776, rank=3}}",0,"Question{QuestionCommittee{λ=163757336952813/140737488355328, rank=2}}",0,"Question{QuestionCommittee{λ=28725895397113837/18014398509481984, rank=7}}",0,"Question{QuestionCommittee{λ=589700151640045/562949953421312, rank=2}}",0,"Question{QuestionCommittee{λ=305922824732653/281474976710656, rank=8}}",0,"Question{QuestionCommittee{λ=21145160377171949/18014398509481984, rank=1}}",0,"Question{QuestionCommittee{λ=916883286509/549755813888, rank=6}}",0,"Question{QuestionCommittee{λ=4541612646381/4398046511104, rank=2}}",0,"Question{QuestionCommittee{λ=371505874075629/281474976710656, rank=2}}",0,"Question{QuestionCommittee{λ=1393584383197165/1125899906842624, rank=4}}",0,"Question{QuestionCommittee{λ=4531073892333/2199023255552, rank=6}}",0,"Question{QuestionCommittee{λ=76915157153873901/72057594037927936, rank=3}}",0,"Question{QuestionCommittee{λ=2537575686340589/1125899906842624, rank=8}}",0,"Question{QuestionCommittee{λ=4557113468649453/2251799813685248, rank=7}}",0,"Question{QuestionCommittee{λ=1135911002093/1099511627776, rank=1}}",0,"Question{QuestionCommittee{λ=1407374883553261/70368744177664, rank=8}}",0,"Question{QuestionCommittee{λ=99427938140141/70368744177664, rank=8}}",0,"Question{QuestionCommittee{λ=3364839305197/2199023255552, rank=6}}",0,"Question{QuestionCommittee{λ=77950838898669/70368744177664, rank=4}}",0,"Question{QuestionCommittee{λ=1265969583357933/562949953421312, rank=6}}"
